Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (mins),Avg CTAT (mins),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value (INR),Ride Distance (km),Driver Ratings,Customer Rating
04-09-2025,22:35:00,CNR7547984,Successful,CUST846743,eBike,MG Road,RT Nagar,2.4,2.6,0,,0,,0,,554.33,19.65,4.9,4.4
07-09-2025,11:07:00,CNR8932207,Incomplete,CUST591877,Prime SUV,Ejipura,Whitefield Main Road,,,0,,0,,1,Other Issue,,,,
23-09-2025,00:15:00,CNR0882460,Failed,CUST574290,Auto,Ejipura,Whitefield Main Road,,,0,,0,,0,,,,,
01-09-2025,13:44:00,CNR6298858,Cancelled-Driver,CUST990778,Bike,BANASWADI,Ulsoor,,,0,,1,Customer related issue,0,,,,,
26-09-2025,18:25:00,CNR4560280,Cancelled-Driver,CUST690542,Prime Sedan,Indiranagar,Malleswaram,,,0,,1,The customer was coughing/sick,0,,,,,
01-09-2025,20:20:00,CNR3848886,Successful,CUST665348,Bike,Banaswadi,Gottigere,2.3,2.7,0,,0,,0,,802.55,9.83,4.8,4.7
20-09-2025,22:24:00,CNR8091425,Cancelled-Customer,CUST633138,Prime Plus,Richmond Town,Malleswaram,,,1,Driver is not moving towards pickup location,0,,0,,,,,
13-09-2025,19:30:00,CNR1394296,Successful,CUST629263,Prime Sedan,Koramangala 4th Block,Koramangala 7th Block,2.7,3.8,0,,0,,0,,653.61,17.88,4.4,4.1
20-09-2025,04:12:00,CNR6680009,Cancelled-Driver,CUST260569,Prime Plus,MG Road,Koramangala 4th Block,,,0,,1,Customer related issue,0,,,,,
21-09-2025,11:53:00,CNR0671116,Successful,CUST368398,Prime SUV,Salarpuria,Domlur,2.5,4.9,0,,0,,0,,1040.74,16.32,4.9,4.8
12-09-2025,09:55:00,CNR3171636,Successful,CUST915460,Prime SUV,Gandhi Nagar,Rajajinagar,6.2,7.7,0,,0,,0,,622.2,16.27,5,4.5
05-09-2025,21:08:00,CNR4866241,Failed,CUST327327,Bike,Kundalahalli,Indiranagar,,,0,,0,,0,,,,,
03-09-2025,04:00:00,CNR8582833,Successful,CUST577384,Mini,Whitefield,Kaggadasapura,3.1,3.3,0,,0,,0,,566.89,14.27,4.1,4.5
19-09-2025,02:41:00,CNR8150684,Successful,CUST465130,Prime Plus,Shivaji Nagar,Rajajinagar,12.8,13.4,0,,0,,0,,43.7,1.53,5,3.2
16-09-2025,00:09:00,CNR3726465,Successful,CUST751921,Prime Plus,Nayandahalli,Ejipura,3.1,2.9,0,,0,,0,,265.68,8.33,4.6,4.9
23-09-2025,23:56:00,CNR1159218,Cancelled-Driver,CUST522857,Prime Plus,Rajajinagar,Yeshwanthpur,,,0,,1,Customer related issue,0,,,,,
16-09-2025,15:42:00,CNR1820783,Successful,CUST656824,Auto,Frazer Town,Peenya,10.9,12.2,0,,0,,0,,612.1,15.48,4.7,4.3
13-09-2025,21:55:00,CNR7183982,Successful,CUST876797,Auto,Kothanur,Gandhi Nagar,6.3,8.6,0,,0,,0,,529.62,10.36,4,4.5
13-09-2025,14:57:00,CNR0778251,Failed,CUST510736,Prime Plus,Banaswadi,Shivaji Nagar,,,0,,0,,0,,,,,
02-09-2025,19:59:00,CNR2061272,Cancelled-Driver,CUST664020,Mini,Nayandahalli,Basavanagudi,,,0,,1,More than permitted people in there,0,,,,,
11-09-2025,13:39:00,CNR5838089,Successful,CUST819909,Prime Sedan,Langford Town,Sunkadakatte,2.7,6.2,0,,0,,0,,212.21,8.18,4,4.9
30-09-2025,05:29:00,CNR6376612,Successful,CUST551731,eBike,Malleshwaram,Whitefield,3.9,4.4,0,,0,,0,,810.64,16.97,4.6,5
27-09-2025,16:27:00,CNR5758323,Successful,CUST285563,Prime Sedan,Jayanagar,Shivaji Nagar,3.8,5.7,0,,0,,0,,1138.56,34.29,3.6,4.3
11-09-2025,14:24:00,CNR3935125,Successful,CUST568704,Mini,Koramangala,Banaswadi,3.3,6.5,0,,0,,0,,687.12,13.46,5,5
19-09-2025,11:14:00,CNR9498466,Successful,CUST365956,Prime Sedan,Banashankari,Domlur,31.1,34.3,0,,0,,0,,465.4,8.31,5,3.9
27-09-2025,05:27:00,CNR6216315,Successful,CUST626617,Mini,Rajajinagar,HSR Layout,6.6,8.9,0,,0,,0,,735.76,9.47,4.4,3.2
14-09-2025,18:31:00,CNR3105948,Successful,CUST296499,Prime Sedan,Malleswaram,Banaswadi,9.5,11.7,0,,0,,0,,201.16,3.89,4.6,5
01-09-2025,07:45:00,CNR1542236,Successful,CUST829834,eBike,Kaggadasapura,Kumaraswamy Layout,6.6,8.4,0,,0,,0,,39.49,2.16,4.6,4.8
03-09-2025,16:17:00,CNR1608393,Successful,CUST345715,Prime Sedan,New Thippasandra,Shivaji Nagar,4.1,6.9,0,,0,,0,,554.5,11.36,4.9,4.3
16-09-2025,13:59:00,CNR5334295,Cancelled-Driver,CUST112803,Bike,Shivaji Nagar,New Thippasandra,,,0,,1,Customer related issue,0,,,,,
29-09-2025,17:36:00,CNR4696936,Successful,CUST917201,Prime Plus,Kundalahalli,Gandhi Nagar,7.4,8.1,0,,0,,0,,548.6,14.38,3.4,5
21-09-2025,11:02:00,CNR3079616,Successful,CUST137491,Mini,Sanjay Nagar,Gandhi Nagar,5.7,7.6,0,,0,,0,,338.46,4.31,4.8,3.7
03-09-2025,18:30:00,CNR4279326,Successful,CUST697562,Mini,Rajamahendri,Langford Town,5.2,6.5,0,,0,,0,,403.59,9.61,4.8,4.6
07-09-2025,21:44:00,CNR0081048,Cancelled-Driver,CUST847665,Mini,Yelahanka,Devanahalli,,,0,,1,The customer was coughing/sick,0,,,,,
24-09-2025,02:09:00,CNR1566794,Cancelled-Driver,CUST561661,Prime Plus,New Thippasandra,Langford Town,,,0,,1,More than permitted people in there,0,,,,,
27-09-2025,23:46:00,CNR5826583,Cancelled-Driver,CUST167950,Prime Sedan,BTM Layout,Rajamahendri,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,08:29:00,CNR0384436,Failed,CUST440213,Prime Plus,Nayandahalli,Srirampura,,,0,,0,,0,,,,,
20-09-2025,16:56:00,CNR4380757,Successful,CUST369844,Auto,Sanjay Nagar,HSR Layout,8.3,9.2,0,,0,,0,,669.6,19.44,5,4.8
02-09-2025,07:30:00,CNR3584894,Successful,CUST611838,Mini,Kothanur,Kundalahalli,10.3,10.6,0,,0,,0,,240.9,8.9,4.8,4.6
26-09-2025,20:47:00,CNR7806617,Cancelled-Customer,CUST953932,Auto,Rajamahendri,Malleswaram,,,1,Driver asked to cancel,0,,0,,,,,
25-09-2025,21:42:00,CNR1020147,Cancelled-Driver,CUST449123,Prime Sedan,Yeshwanthpur,Malleswaram,,,0,,1,The customer was coughing/sick,0,,,,,
08-09-2025,02:43:00,CNR8802646,Successful,CUST719089,Auto,Kundalahalli,Koramangala,2.2,2,0,,0,,0,,243.66,6.61,4.2,4.9
21-09-2025,20:34:00,CNR6977519,Cancelled-Driver,CUST472173,Prime Plus,Whitefield,New Thippasandra,,,0,,1,Personal & Car related issues,0,,,,,
07-09-2025,20:34:00,CNR9194908,Successful,CUST116730,Prime SUV,Nayandahalli,Ulsoor,7.6,8.2,0,,0,,0,,1086.95,23.51,4.6,3.9
02-09-2025,00:30:00,CNR0448794,Successful,CUST221279,Bike,Peenya,Whitefield Main Road,12.4,13.2,0,,0,,0,,387.71,5.44,4.3,3.8
07-09-2025,14:32:00,CNR8912455,Successful,CUST951876,Bike,Kundalahalli,New Thippasandra,5.4,5.6,0,,0,,0,,1258.15,46.75,5,5
07-09-2025,18:46:00,CNR8585325,Cancelled-Customer,CUST303842,Mini,Koramangala,Kengeri,,,1,AC is not working,0,,0,,,,,
12-09-2025,11:51:00,CNR4042661,Successful,CUST993413,Prime SUV,Kalyan Nagar,Whitefield Main Road,10.7,14,0,,0,,0,,425.18,8.74,5,4.7
13-09-2025,22:47:00,CNR5677452,Cancelled-Driver,CUST898067,Auto,Malleshwaram,Srirampura,,,0,,1,More than permitted people in there,0,,,,,
16-09-2025,09:46:00,CNR8846661,Successful,CUST940813,Bike,BANASWADI,Richmond Town,7.6,9,0,,0,,0,,617.49,8.97,4.6,4.3
15-09-2025,18:16:00,CNR6194624,Successful,CUST326577,Prime Plus,Malleswaram,Basavanagudi,10.5,12,0,,0,,0,,116.79,3.35,4.1,5
09-09-2025,01:40:00,CNR5910484,Cancelled-Driver,CUST503328,Prime SUV,Malleswaram,Langford Town,,,0,,1,Personal & Car related issues,0,,,,,
02-09-2025,15:37:00,CNR8433156,Incomplete,CUST574299,Prime SUV,Srirampura,Koramangala 7th Block,,,0,,0,,1,Other Issue,,,,
20-09-2025,20:51:00,CNR3764885,Successful,CUST999568,eBike,Gottigere,Srirampura,4.4,5.9,0,,0,,0,,1098.33,49.27,4.1,4
13-09-2025,21:05:00,CNR7166533,Cancelled-Driver,CUST258741,Bike,Chamarajpet,Hebbal Kempapura,,,0,,1,More than permitted people in there,0,,,,,
10-09-2025,04:32:00,CNR4376515,Successful,CUST862129,Prime Plus,Srirampura,Sanjay Nagar,6.7,9,0,,0,,0,,305.87,6.33,4.5,4.4
27-09-2025,02:54:00,CNR5380227,Incomplete,CUST789824,Prime Sedan,Langford Town,Koramangala 4th Block,,,0,,0,,1,Other Issue,,,,
23-09-2025,08:08:00,CNR4410909,Cancelled-Driver,CUST192116,Bike,BANASWADI,Basavanagudi,,,0,,1,The customer was coughing/sick,0,,,,,
27-09-2025,19:17:00,CNR9426048,Successful,CUST168824,eBike,MG Road,Kalyan Nagar,2.3,3,0,,0,,0,,370.25,3.06,4.9,4.1
15-09-2025,08:00:00,CNR7521781,Incomplete,CUST975864,eBike,Yeshwanthpur,Kothanur,,,0,,0,,1,Vehicle Breakdown,,,,
06-09-2025,23:07:00,CNR6258857,Successful,CUST443439,Mini,Kalyan Nagar,Ejipura,3.7,6.4,0,,0,,0,,863.91,11.06,3.6,4.4
21-09-2025,21:23:00,CNR7532148,Successful,CUST500407,Prime Sedan,Ulsoor,Kundalahalli,2.5,3.7,0,,0,,0,,1268.85,54.15,4.5,4.4
07-09-2025,05:16:00,CNR9637841,Successful,CUST567746,Mini,Yeshwanthpur,Whitefield,3.6,4.7,0,,0,,0,,343.55,8.19,4.5,4.3
14-09-2025,22:55:00,CNR9481718,Cancelled-Customer,CUST901864,Prime SUV,Rajajinagar,Kumaraswamy Layout,,,1,Wrong Address,0,,0,,,,,
03-09-2025,01:21:00,CNR8105332,Successful,CUST867425,Prime Plus,Hebbal Kempapura,Sunkadakatte,10.9,13.8,0,,0,,0,,457.88,5.53,3.9,5
26-09-2025,02:09:00,CNR4361090,Successful,CUST647233,Prime Sedan,Kalyan Nagar,Malleswaram,2.3,3,0,,0,,0,,215.69,6.65,5,5
06-09-2025,19:59:00,CNR2231131,Successful,CUST169347,Prime Plus,Domlur,Rajajinagar,5.6,7.5,0,,0,,0,,738.22,14.76,4,4.7
27-09-2025,15:48:00,CNR5862648,Successful,CUST390480,Bike,Gandhi Nagar,Sunkadakatte,9.5,11,0,,0,,0,,365.11,4.22,4.4,4.2
27-09-2025,12:15:00,CNR4906470,Successful,CUST118626,eBike,Srirampura,Ulsoor,4.4,5.2,0,,0,,0,,404.93,5.02,4.1,5
14-09-2025,22:46:00,CNR2718305,Failed,CUST661723,Prime SUV,Frazer Town,Sunkadakatte,,,0,,0,,0,,,,,
23-09-2025,11:03:00,CNR9746007,Cancelled-Driver,CUST267122,Prime SUV,Basavanagudi,Koramangala,,,0,,1,More than permitted people in there,0,,,,,
20-09-2025,20:16:00,CNR0970164,Successful,CUST660683,Prime Sedan,Electronic City,Hebbal,5.3,7.4,0,,0,,0,,842.29,13.05,4.5,3.9
25-09-2025,03:03:00,CNR5087512,Successful,CUST291376,Prime SUV,Gottigere,Domlur,2.3,2.6,0,,0,,0,,563.2,10.74,4.7,5
13-09-2025,05:29:00,CNR3573483,Cancelled-Driver,CUST408046,Mini,Domlur,Chamarajpet,,,0,,1,More than permitted people in there,0,,,,,
24-09-2025,09:30:00,CNR6452386,Cancelled-Driver,CUST888884,Prime Plus,Ejipura,Gandhi Nagar,,,0,,1,The customer was coughing/sick,0,,,,,
14-09-2025,23:48:00,CNR8895230,Cancelled-Driver,CUST972692,Prime SUV,Jayanagar,Banashankari,,,0,,1,More than permitted people in there,0,,,,,
28-09-2025,07:24:00,CNR2811463,Successful,CUST525422,Auto,MG Road,Kundalahalli,7.1,7.9,0,,0,,0,,993.65,19.03,4.5,4.6
15-09-2025,12:30:00,CNR8010012,Cancelled-Driver,CUST423575,eBike,Shivaji Nagar,Rajamahendri,,,0,,1,More than permitted people in there,0,,,,,
14-09-2025,08:09:00,CNR5479715,Successful,CUST738715,Prime Sedan,Koramangala,Koramangala 4th Block,4.7,6.3,0,,0,,0,,146.49,1.61,5,3.9
24-09-2025,13:00:00,CNR6771054,Successful,CUST773773,Prime Sedan,Kalyan Nagar,Chamarajpet,2.4,5.6,0,,0,,0,,351.52,3.52,4.7,4.1
26-09-2025,09:59:00,CNR8642470,Successful,CUST970167,Prime Plus,HSR Layout,Jayanagar,7.3,10.3,0,,0,,0,,130.7,3.7,4.2,5
18-09-2025,14:24:00,CNR4291898,Successful,CUST972961,eBike,Koramangala 7th Block,Yelahanka,7.6,9.5,0,,0,,0,,495.5,4.77,4.6,3.9
07-09-2025,21:20:00,CNR9817891,Cancelled-Driver,CUST934473,Prime SUV,New Thippasandra,Kengeri,,,0,,1,The customer was coughing/sick,0,,,,,
14-09-2025,22:40:00,CNR8300462,Successful,CUST950531,Mini,BANASWADI,Malleshwaram,2.7,3.9,0,,0,,0,,720.41,8.4,4.5,3.8
29-09-2025,11:54:00,CNR8858366,Cancelled-Driver,CUST952594,Prime Plus,Kaggadasapura,Sompura,,,0,,1,Personal & Car related issues,0,,,,,
23-09-2025,13:39:00,CNR5499619,Failed,CUST224802,Prime SUV,Kalyan Nagar,Sompura,,,0,,0,,0,,,,,
25-09-2025,20:54:00,CNR1035670,Successful,CUST771835,Mini,Jayanagar,Yeshwanthpur,26.7,26.2,0,,0,,0,,48.59,4.9,4.5,4.1
02-09-2025,08:21:00,CNR7602159,Cancelled-Driver,CUST351632,Mini,Devanahalli,Ulsoor,,,0,,1,More than permitted people in there,0,,,,,
14-09-2025,08:17:00,CNR8766037,Cancelled-Driver,CUST571209,Prime SUV,Kengeri,Gottigere,,,0,,1,Customer related issue,0,,,,,
20-09-2025,08:41:00,CNR7232803,Cancelled-Driver,CUST183601,Auto,Kumaraswamy Layout,Srirampura,,,0,,1,Customer related issue,0,,,,,
26-09-2025,14:49:00,CNR8073341,Incomplete,CUST540549,Bike,Indiranagar,Kumaraswamy Layout,,,0,,0,,1,Vehicle Breakdown,,,,
02-09-2025,21:47:00,CNR3041915,Successful,CUST930605,Bike,Kaggadasapura,MG Road,4.3,6.7,0,,0,,0,,393.67,3.5,4.9,5
27-09-2025,07:46:00,CNR5325701,Failed,CUST441890,Bike,Sompura,Basavanagudi,,,0,,0,,0,,,,,
17-09-2025,06:33:00,CNR3901860,Incomplete,CUST158653,Prime SUV,Domlur,RT Nagar,,,0,,0,,1,Vehicle Breakdown,,,,
07-09-2025,10:43:00,CNR0951719,Successful,CUST695485,eBike,Ulsoor,Whitefield Main Road,2.9,5.5,0,,0,,0,,472.58,9.08,4.5,4.1
11-09-2025,05:20:00,CNR8582943,Failed,CUST392086,Prime Plus,Basavanagudi,HSR Layout,,,0,,0,,0,,,,,
09-09-2025,17:00:00,CNR1795033,Incomplete,CUST802659,Mini,Whitefield Main Road,HSR Layout,,,0,,0,,1,Customer Demand,,,,
17-09-2025,21:00:00,CNR5596049,Cancelled-Driver,CUST770957,eBike,Indiranagar,Koramangala,,,0,,1,More than permitted people in there,0,,,,,
03-09-2025,02:00:00,CNR8890913,Cancelled-Customer,CUST275815,Mini,Basavanagudi,Jayanagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
06-09-2025,13:06:00,CNR0095705,Failed,CUST796160,Auto,Koramangala,Shivaji Nagar,,,0,,0,,0,,,,,
26-09-2025,21:28:00,CNR9115625,Failed,CUST949599,Prime Plus,Sunkadakatte,Malleshwaram,,,0,,0,,0,,,,,
06-09-2025,11:14:00,CNR6778895,Successful,CUST920636,Mini,Yeshwanthpur,Rajajinagar,2.2,5.5,0,,0,,0,,135.26,3.89,4.6,5
07-09-2025,22:05:00,CNR7366538,Successful,CUST327138,Auto,Domlur,Banaswadi,27.4,29.3,0,,0,,0,,67.34,1.92,4.9,4.4
14-09-2025,01:38:00,CNR8765062,Successful,CUST792754,Bike,Kengeri,New Thippasandra,3.8,5.1,0,,0,,0,,212.71,6.98,3.6,4.5
16-09-2025,06:38:00,CNR9988481,Successful,CUST210973,Auto,Jalahalli,Richmond Town,6.7,9,0,,0,,0,,30.22,1.85,5,5
24-09-2025,20:07:00,CNR4387900,Cancelled-Customer,CUST491853,Mini,Frazer Town,Electronic City,,,1,Change of plans,0,,0,,,,,
14-09-2025,22:08:00,CNR6260124,Successful,CUST697750,Mini,Koramangala 4th Block,Koramangala,5.6,7.1,0,,0,,0,,336.48,7.47,5,4.1
25-09-2025,12:42:00,CNR1817103,Cancelled-Driver,CUST528147,Prime Plus,Rajajinagar,MG Road,,,0,,1,The customer was coughing/sick,0,,,,,
20-09-2025,20:36:00,CNR1803890,Successful,CUST769710,Prime Plus,HSR Layout,Gottigere,7.5,8.8,0,,0,,0,,1084.24,16.09,4.4,4.4
05-09-2025,05:57:00,CNR3732045,Successful,CUST347264,Prime SUV,Sanjay Nagar,BTM Layout,2.8,2.8,0,,0,,0,,61.6,5,5,4.3
06-09-2025,20:29:00,CNR2663333,Successful,CUST591974,Prime Plus,Kalyan Nagar,Ulsoor,8.4,10.7,0,,0,,0,,112.77,3.86,4.9,4.3
13-09-2025,21:59:00,CNR4754721,Failed,CUST664851,Auto,Domlur,Chamarajpet,,,0,,0,,0,,,,,
13-09-2025,08:49:00,CNR6924429,Cancelled-Driver,CUST189960,eBike,Indiranagar,Rajajinagar,,,0,,1,The customer was coughing/sick,0,,,,,
23-09-2025,21:49:00,CNR8092258,Successful,CUST934988,eBike,Shivaji Nagar,Richmond Town,8.4,10,0,,0,,0,,766.94,18.87,4.2,5
19-09-2025,10:16:00,CNR1191647,Successful,CUST333529,eBike,Frazer Town,BTM Layout,3.3,6.3,0,,0,,0,,767.4,16.02,4.8,4.9
13-09-2025,18:24:00,CNR9440281,Successful,CUST223901,Mini,Koramangala,Malleshwaram,8.6,9.5,0,,0,,0,,402.47,7.86,4.5,5
07-09-2025,12:21:00,CNR9955809,Successful,CUST785413,eBike,Whitefield,Jayanagar,2.8,3.4,0,,0,,0,,335.01,7.86,4.1,4
07-09-2025,08:52:00,CNR2588769,Failed,CUST969980,Prime SUV,Kundalahalli,Banashankari,,,0,,0,,0,,,,,
19-09-2025,14:04:00,CNR7787323,Failed,CUST740945,Mini,BANASWADI,Ulsoor,,,0,,0,,0,,,,,
13-09-2025,21:11:00,CNR5640560,Successful,CUST165782,Prime Sedan,Frazer Town,Domlur,6.5,9.1,0,,0,,0,,371.53,3.3,5,4.5
16-09-2025,20:31:00,CNR2870220,Cancelled-Driver,CUST482287,Bike,Langford Town,Gottigere,,,0,,1,More than permitted people in there,0,,,,,
07-09-2025,03:09:00,CNR3629948,Cancelled-Customer,CUST211367,Prime Sedan,Domlur,New Thippasandra,,,1,Driver is not moving towards pickup location,0,,0,,,,,
20-09-2025,13:13:00,CNR7366950,Successful,CUST637560,Prime Sedan,Nayandahalli,Whitefield Main Road,4.1,6.9,0,,0,,0,,678.08,15.59,4.5,3.9
27-09-2025,03:58:00,CNR1770017,Cancelled-Driver,CUST862446,Prime Sedan,Yeshwanthpur,Malleshwaram,,,0,,1,Personal & Car related issues,0,,,,,
08-09-2025,08:06:00,CNR0340111,Successful,CUST178182,Mini,Ejipura,Whitefield Main Road,2.4,3.9,0,,0,,0,,959.97,9.83,5,5
15-09-2025,01:04:00,CNR0141671,Successful,CUST843611,Mini,Kumaraswamy Layout,Jayanagar,4.1,6.5,0,,0,,0,,409.89,6.44,4.9,4.2
30-09-2025,02:36:00,CNR2464494,Cancelled-Driver,CUST353030,eBike,Shivaji Nagar,Frazer Town,,,0,,1,More than permitted people in there,0,,,,,
11-09-2025,23:16:00,CNR6176574,Successful,CUST499724,Prime Plus,RT Nagar,Kumaraswamy Layout,5.6,6.8,0,,0,,0,,486.23,6.54,5,4.7
19-09-2025,14:01:00,CNR6470157,Successful,CUST946357,Auto,Gottigere,Electronic City,4.1,5.3,0,,0,,0,,72.76,2.42,4.4,5
04-09-2025,15:09:00,CNR3196618,Successful,CUST708399,Prime SUV,Gottigere,Basavanagudi,3,4.9,0,,0,,0,,385.61,6.23,4.5,3.6
20-09-2025,18:42:00,CNR5337974,Cancelled-Customer,CUST942351,Prime Sedan,Chamarajpet,HSR Layout,,,1,AC is not working,0,,0,,,,,
04-09-2025,12:17:00,CNR1237134,Cancelled-Driver,CUST124571,Prime Plus,Langford Town,Sompura,,,0,,1,Personal & Car related issues,0,,,,,
29-09-2025,04:44:00,CNR9386725,Successful,CUST127612,Prime Plus,Chamarajpet,Indiranagar,5,6.2,0,,0,,0,,308.54,4.2,4.4,4.8
22-09-2025,10:57:00,CNR8151183,Successful,CUST389163,Mini,Kundalahalli,Electronic City,4.6,6.4,0,,0,,0,,379.25,7.56,4.2,3.4
25-09-2025,12:36:00,CNR5886527,Successful,CUST561476,eBike,Banaswadi,Ulsoor,2.5,4.1,0,,0,,0,,840.23,15.61,5,5
21-09-2025,00:32:00,CNR7589950,Cancelled-Customer,CUST723002,Prime SUV,Malleswaram,Hebbal,,,1,Change of plans,0,,0,,,,,
19-09-2025,15:30:00,CNR0932612,Successful,CUST150498,Bike,Langford Town,Kumaraswamy Layout,9.2,9.6,0,,0,,0,,720.55,8.91,4.4,4.1
14-09-2025,13:25:00,CNR6144427,Successful,CUST418624,Prime SUV,Jayanagar,Yeshwanthpur,3.4,5.2,0,,0,,0,,379.84,6.48,3.9,4
27-09-2025,21:44:00,CNR3421039,Failed,CUST553203,Mini,Nayandahalli,Koramangala 7th Block,,,0,,0,,0,,,,,
29-09-2025,15:07:00,CNR3038894,Successful,CUST869297,Bike,MG Road,Rajamahendri,4.6,5,0,,0,,0,,825.04,11.68,3.8,3.7
15-09-2025,18:34:00,CNR0697260,Cancelled-Driver,CUST420104,Auto,Kengeri,Electronic City,,,0,,1,Personal & Car related issues,0,,,,,
28-09-2025,11:21:00,CNR9440775,Successful,CUST395092,eBike,Ulsoor,Indiranagar,5.1,7.4,0,,0,,0,,589.88,17.49,4.6,3.6
19-09-2025,12:03:00,CNR4121914,Cancelled-Driver,CUST727494,Mini,Domlur,Hebbal,,,0,,1,Personal & Car related issues,0,,,,,
17-09-2025,20:41:00,CNR6312770,Successful,CUST374432,Prime Plus,Rajajinagar,Electronic City,6.6,9.2,0,,0,,0,,187.07,1.86,3.9,4.6
14-09-2025,02:23:00,CNR1280210,Successful,CUST162896,Mini,Koramangala,Srirampura,10.1,11.4,0,,0,,0,,527.75,8.4,4.3,4.7
07-09-2025,10:05:00,CNR3712115,Cancelled-Driver,CUST907390,Mini,Whitefield,Kaggadasapura,,,0,,1,More than permitted people in there,0,,,,,
01-09-2025,09:41:00,CNR0337765,Successful,CUST463978,Prime Plus,Nayandahalli,Yeshwanthpur,4.5,7.7,0,,0,,0,,940.63,19.59,4.4,4.4
08-09-2025,06:11:00,CNR1092220,Incomplete,CUST815499,Prime SUV,Nayandahalli,Koramangala,,,0,,0,,1,Other Issue,,,,
16-09-2025,17:02:00,CNR4840407,Successful,CUST944533,Prime SUV,MG Road,Ulsoor,4.6,7.4,0,,0,,0,,458.87,8.28,5,4.2
13-09-2025,21:57:00,CNR5230529,Cancelled-Customer,CUST672869,Prime Sedan,New Thippasandra,Rajajinagar,,,1,Driver asked to cancel,0,,0,,,,,
14-09-2025,03:40:00,CNR6834202,Incomplete,CUST168063,Bike,Jayanagar,Kothanur,,,0,,0,,1,Customer Demand,,,,
30-09-2025,15:05:00,CNR4590135,Cancelled-Driver,CUST444571,Mini,BANASWADI,RT Nagar,,,0,,1,More than permitted people in there,0,,,,,
12-09-2025,20:28:00,CNR1817810,Cancelled-Driver,CUST203013,eBike,Sompura,Nayandahalli,,,0,,1,More than permitted people in there,0,,,,,
14-09-2025,19:01:00,CNR8093073,Cancelled-Driver,CUST734229,Auto,New Thippasandra,Sompura,,,0,,1,More than permitted people in there,0,,,,,
06-09-2025,21:04:00,CNR2646009,Successful,CUST897531,Prime SUV,Kalyan Nagar,Gottigere,2.5,4.3,0,,0,,0,,106.17,5.43,5,4.2
02-09-2025,17:41:00,CNR9468882,Cancelled-Driver,CUST333558,Mini,Kengeri,Sanjay Nagar,,,0,,1,Customer related issue,0,,,,,
24-09-2025,09:31:00,CNR4848175,Successful,CUST746161,Prime Plus,Rajamahendri,Domlur,10.1,11.3,0,,0,,0,,206.81,8.83,4.2,3.9
18-09-2025,17:53:00,CNR1190864,Successful,CUST367344,Auto,Sanjay Nagar,Salarpuria,6.5,9,0,,0,,0,,48.63,2.7,3.8,3.8
23-09-2025,14:01:00,CNR0962052,Successful,CUST263277,Auto,Salarpuria,Devanahalli,2.9,6.1,0,,0,,0,,551.97,10.04,3.7,3.9
06-09-2025,18:25:00,CNR3545485,Failed,CUST618535,Mini,Ejipura,Devanahalli,,,0,,0,,0,,,,,
18-09-2025,03:13:00,CNR7170058,Cancelled-Driver,CUST686913,Bike,Yeshwanthpur,MG Road,,,0,,1,Customer related issue,0,,,,,
08-09-2025,20:42:00,CNR8272291,Successful,CUST692060,Bike,Banashankari,MG Road,4.2,6.1,0,,0,,0,,421.67,6.06,5,4.5
07-09-2025,16:29:00,CNR5504730,Cancelled-Driver,CUST197646,Prime Plus,Banashankari,Devanahalli,,,0,,1,The customer was coughing/sick,0,,,,,
01-09-2025,17:09:00,CNR8901758,Successful,CUST837487,Prime Plus,Indiranagar,MG Road,2.1,5.5,0,,0,,0,,57.37,5.06,4.4,4.1
06-09-2025,18:02:00,CNR0238385,Incomplete,CUST756380,eBike,BANASWADI,Devanahalli,,,0,,0,,1,Vehicle Breakdown,,,,
10-09-2025,23:09:00,CNR6502933,Failed,CUST176173,Prime Plus,Langford Town,Rajajinagar,,,0,,0,,0,,,,,
05-09-2025,15:41:00,CNR9534330,Successful,CUST752476,eBike,Rajajinagar,Kengeri,14.3,15.3,0,,0,,0,,232.53,7.11,4.6,4.5
30-09-2025,00:30:00,CNR3726797,Successful,CUST818991,Prime SUV,Hebbal,Chamarajpet,5.8,8,0,,0,,0,,208.56,9.69,4,4.8
10-09-2025,19:02:00,CNR2578551,Successful,CUST268332,Prime SUV,Jayanagar,Gottigere,12.3,13.8,0,,0,,0,,194.93,5.36,4.4,4.7
06-09-2025,07:44:00,CNR8796467,Cancelled-Driver,CUST555097,eBike,BANASWADI,New Thippasandra,,,0,,1,More than permitted people in there,0,,,,,
07-09-2025,00:11:00,CNR9922350,Cancelled-Driver,CUST927962,Bike,Rajajinagar,Gandhi Nagar,,,0,,1,Customer related issue,0,,,,,
19-09-2025,09:52:00,CNR4465564,Successful,CUST982739,Bike,Salarpuria,Basavanagudi,4.4,5,0,,0,,0,,472.38,7.36,4.6,3.6
03-09-2025,03:29:00,CNR0667776,Successful,CUST660888,Auto,Hebbal Kempapura,Nayandahalli,4.1,5.2,0,,0,,0,,3658.17,36.64,5,4.5
